(614.622900, -8.095045, 746.569500)
(614.634200, -8.090213, 746.570500)
(614.635700, -8.090174, 746.570600)
(614.635700, -8.090174, 746.570600)
(614.635700, -8.090175, 746.570600)
(614.635700, -8.090175, 746.570600)
(614.635700, -8.090176, 746.570600)
(614.635700, -8.090175, 746.570600)
(614.635700, -8.090177, 746.570600)
(614.635700, -8.090176, 746.570600)
(613.546000, 10.063150, 758.287000)
(613.546000, 10.063060, 758.287000)
(613.546000, 10.063060, 758.287000)
(613.546000, 10.063060, 758.287000)
(613.551900, 8.376239, 759.089100)
(613.526100, 8.515511, 759.229600)
(613.531900, 8.676278, 759.059300)
(613.501700, 8.855026, 759.204400)
(614.999300, 4.638536, 745.954300)
(614.957900, 5.253107, 745.884900)
(614.942300, 5.248616, 746.056500)
(614.959600, 5.187146, 745.803100)
(0.000000, 0.000000, 0.000000)
(614.960900, 5.081298, 745.910200)
(615.237400, 0.998972, 745.698400)
(0.000000, 0.000000, 0.000000)
(615.334500, 0.883651, 744.106100)
(615.454300, 1.240810, 741.759200)
(615.586400, -0.126315, 741.102500)
(615.675700, -0.407494, 736.722800)
(615.733300, -2.442179, 732.961200)
(615.583100, -2.500395, 729.670200)
(615.628300, -2.406787, 731.547400)
(0.000000, 0.000000, 0.000000)
(615.195600, -3.005613, 723.546100)
(615.195600, -3.005620, 723.546100)
(615.195600, -3.005621, 723.546000)
(613.834400, -3.327635, 707.977100)
(613.932000, -3.001261, 709.738700)
(613.932000, -3.001258, 709.738700)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(615.457900, -4.549201, 725.204800)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(615.754900, -5.050295, 726.764000)
(615.999400, -5.359104, 731.869600)
(616.100900, -5.409910, 732.930200)
(616.211900, -5.409877, 732.930000)
(616.288100, -4.732816, 732.111100)
(616.378100, -4.598906, 731.638100)
(616.474700, -4.809026, 731.252700)
(616.585600, -4.809019, 731.252300)
(616.676800, -4.978627, 730.620200)
(616.757900, -5.390563, 730.028500)
(616.869800, -5.453310, 730.128900)
(616.980700, -5.453301, 730.127300)
(617.087500, -5.177733, 730.141900)
(617.194900, -5.536746, 730.260700)
(617.296100, -5.699264, 730.763400)
(617.433700, -5.934089, 730.796000)
(0.000000, 0.000000, 0.000000)
(617.690800, -5.987685, 731.692800)
(617.764800, -5.987685, 731.691600)
(618.051100, -3.580466, 737.141500)
(618.371300, -0.963065, 744.715800)
(618.458100, -1.067302, 745.252300)
(618.569000, -1.067292, 745.251800)
(618.654500, -1.115922, 745.192100)
(618.765500, -1.115903, 745.191800)
(618.879300, -1.137542, 745.133900)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(619.280300, 0.324353, 741.790300)
(618.147300, 2.956278, 714.447400)
(618.022000, 4.308993, 710.701800)
(618.001800, 3.988765, 709.617600)
(617.327800, 5.443067, 698.666700)
(617.187900, 6.451043, 697.767200)
(617.280600, 6.549660, 698.072100)
(617.210800, 6.301844, 697.126200)
(617.196200, 6.448610, 696.883500)
(617.338600, 6.708947, 697.467600)
(617.450600, 6.966990, 698.008100)
(617.674400, 7.089760, 698.335400)
(617.797900, 7.221643, 698.420200)
(617.866600, 7.257390, 698.102100)
(617.903900, 7.087412, 697.586900)
(618.017800, 6.901850, 697.410300)
(618.127400, 6.901849, 697.396100)
(617.835300, 7.387825, 695.572300)
(617.898600, 7.466084, 695.461200)
(617.588400, 7.775687, 693.770400)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(613.318100, 7.110303, 677.314000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(609.203400, 5.937942, 668.461500)
(606.296900, 5.781921, 662.741800)
(607.443200, 4.738676, 666.344000)
(603.863200, 5.341441, 659.237500)
(600.878700, 10.643600, 651.419500)
(593.134500, 11.870380, 639.819300)
(586.745800, 13.495870, 631.499900)
(586.745800, 13.495830, 631.499900)
(586.745800, 13.495820, 631.499900)
(577.715600, 14.978840, 624.075400)
(577.715700, 14.977570, 624.075400)
(577.715700, 14.977560, 624.075400)
(577.715700, 14.977560, 624.075400)
(573.881800, 18.713960, 622.107500)
(571.648700, 20.368340, 620.174400)
(559.328800, 30.134520, 609.127600)
(559.328800, 30.134460, 609.127600)
(556.075000, 31.159480, 607.045000)
(552.489900, 30.681680, 604.671400)
(552.489900, 30.681690, 604.671400)
(552.489900, 30.681690, 604.671400)
(552.489900, 30.681690, 604.671400)
(540.610600, 11.152630, 593.329500)
(520.701600, 11.087890, 583.907700)
(518.707600, 9.601374, 583.895900)
(513.791400, 7.847848, 582.358200)
(522.626900, 9.624281, 586.955500)
(0.000000, 0.000000, 0.000000)
(515.269500, 9.913867, 584.243100)
(513.964200, 11.182810, 584.021400)
(513.964200, 11.182750, 584.021400)
(517.114200, 13.129710, 585.559300)
(515.727900, 15.021370, 585.237400)
(514.813700, 19.435700, 585.344500)
(514.813700, 19.434860, 585.344500)
(510.901000, 26.310720, 584.943600)
(498.189200, 50.607650, 585.692200)
(498.189200, 50.607320, 585.692200)
(492.765200, 62.930050, 588.426100)
(492.366600, 66.802960, 590.359200)
(494.456200, 71.089860, 592.695300)
(495.481000, 79.557200, 596.708600)
(495.481000, 79.556950, 596.708600)
(497.509200, 82.531590, 598.815100)
(498.122200, 82.492690, 599.372700)
(497.822700, 80.831790, 598.644000)
(501.119100, 84.257620, 601.585400)
(501.838300, 85.657390, 602.674200)
(507.122400, 92.937720, 608.261500)
(507.984100, 94.257280, 609.533300)
(508.101800, 96.084110, 611.487700)
(508.461300, 96.355450, 612.158600)
(510.856600, 100.950100, 616.644200)
(511.569800, 103.149300, 618.817400)
(513.220800, 105.903000, 622.101900)
(513.057800, 106.629300, 623.015600)
(513.571700, 108.043300, 624.940400)
