(302.941500, -27.764490, 776.583500)
(302.941500, -27.759720, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(302.941500, -27.759680, 776.583500)
(0.000000, 0.000000, 0.000000)
(306.768400, -36.429470, 785.204400)
(306.768400, -36.429470, 785.204400)
(0.000000, 0.000000, 0.000000)
(306.731400, -36.266490, 785.207300)
(306.785100, -36.241130, 785.397000)
(306.786300, -36.177650, 785.433800)
(306.786300, -36.177670, 785.433800)
(306.619600, -35.658440, 785.160000)
(0.000000, 0.000000, 0.000000)
(306.576700, -35.584450, 785.094100)
(306.576700, -35.584470, 785.094100)
(0.000000, 0.000000, 0.000000)
(306.581800, -35.538280, 785.141700)
(306.007900, -35.114100, 783.443600)
(306.007900, -35.114100, 783.443600)
(302.896300, -33.020070, 774.292500)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.539200, -30.618710, 764.468600)
(299.539200, -30.618710, 764.468600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.461100, -30.411340, 764.250400)
(306.387600, -30.553980, 786.694500)
(306.387600, -30.553980, 786.694500)
(308.554900, -29.770910, 794.099900)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(317.281000, -28.948380, 823.597000)
(317.264000, -28.948380, 823.604900)
(315.323900, -29.280150, 817.087300)
(312.399600, -29.159200, 807.620600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(303.670000, -28.975340, 779.277100)
(303.649700, -28.827760, 779.286700)
(303.636400, -28.712140, 779.294100)
(303.627500, -28.820950, 779.187000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.629500, -29.377920, 765.833700)
(302.949800, -30.420540, 776.271100)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(306.317000, -30.223830, 787.417100)
(306.268300, -29.902440, 787.455500)
(310.101900, -29.707600, 800.250700)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(307.948900, -30.386550, 793.789000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.308900, -31.227500, 765.865100)
(299.294600, -31.224540, 765.961500)
(0.000000, 0.000000, 0.000000)
(299.133600, -31.192120, 765.900600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(304.066100, -33.942660, 781.579000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(305.680300, -33.246480, 787.437600)
(305.669400, -33.246480, 787.357600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(305.459900, -33.013170, 786.525500)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(300.431100, -35.173580, 767.665000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.109000, -35.977100, 762.558000)
(299.120900, -35.822600, 762.646900)
(0.000000, 0.000000, 0.000000)
(299.206400, -35.750310, 762.963000)
(0.000000, 0.000000, 0.000000)
(299.259300, -35.644550, 763.208500)
(299.259300, -35.644550, 763.208500)
(299.274900, -35.485350, 763.383500)
(299.237400, -35.320420, 763.404200)
(299.615000, -35.732320, 764.480300)
(299.615000, -35.732310, 764.480300)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.230300, -30.220750, 765.825100)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.126200, -30.201580, 765.175900)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.161400, -30.189250, 764.942600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.060300, -29.748070, 764.389200)
(299.074500, -29.758250, 764.314800)
(0.000000, 0.000000, 0.000000)
(299.109600, -29.748630, 764.228700)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(298.439400, -31.244230, 761.062800)
(0.000000, 0.000000, 0.000000)
(296.235800, -35.297430, 751.175400)
(296.232600, -35.297420, 751.164200)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(295.928400, -24.361170, 755.882000)
(295.928400, -24.361170, 755.882000)
(298.831900, -34.273400, 760.970000)
(299.332800, -32.549420, 763.555200)
(300.126500, -31.296600, 766.941300)
(0.000000, 0.000000, 0.000000)
(299.833300, -29.475070, 766.879000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.867600, -29.733170, 767.009800)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.482400, -29.405570, 765.440200)
(299.482400, -29.405590, 765.440300)
(0.000000, 0.000000, 0.000000)
(299.260900, -28.961770, 764.727400)
(299.224500, -28.624560, 764.838700)
(299.224500, -28.624590, 764.838700)
(299.314600, -28.649460, 765.230200)
(299.403400, -29.044560, 765.329400)
(299.370300, -29.034960, 765.210700)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.306900, -29.491040, 764.383800)
(299.300400, -29.416210, 764.396700)
(0.000000, 0.000000, 0.000000)
(299.268100, -29.942930, 763.579400)
(299.268100, -29.942920, 763.579400)
(299.268100, -29.942920, 763.579400)
(299.261800, -29.610140, 763.687400)
(299.283900, -29.595500, 763.782000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.082300, -28.064200, 764.405600)
(299.005800, -11.144280, 772.277800)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.251800, -10.979540, 773.254600)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(298.520100, -10.699390, 770.389500)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(299.202800, 8.807761, 780.014900)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(300.192900, 6.132354, 783.627700)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(300.526900, 5.802923, 784.510300)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(300.671100, 5.140824, 784.926000)
(300.562600, 5.755279, 784.660600)
(300.592900, 5.918214, 784.749900)
(300.562500, 5.860452, 784.629900)
(0.000000, 0.000000, 0.000000)
