(378.213400, -12.411030, 882.960900)
(378.213400, -12.406140, 882.960900)
(378.213500, -12.406100, 882.961000)
(378.213500, -12.406100, 882.961000)
(378.213500, -12.406100, 882.961000)
(378.213400, -12.406100, 882.961000)
(378.213400, -12.406100, 882.961000)
(378.213400, -12.406110, 882.960900)
(378.213400, -12.406110, 882.961000)
(378.213400, -12.406110, 882.961000)
(350.454300, -19.652760, 860.719800)
(350.454300, -19.652750, 860.719800)
(351.626400, -13.688050, 860.922700)
(351.775900, -13.123080, 861.007700)
(351.775900, -13.123080, 861.007700)
(351.718400, -12.976140, 860.966900)
(351.672500, -12.926330, 860.939000)
(351.660600, -12.953130, 860.927400)
(351.660500, -12.953130, 860.927400)
(351.671500, -12.860890, 860.943100)
(351.657200, -12.892500, 860.935700)
(351.673300, -12.929040, 860.953600)
(351.688000, -12.885460, 860.971000)
(0.000000, 0.000000, 0.000000)
(351.766400, -12.868310, 861.018900)
(363.249600, -6.690073, 869.515000)
(363.262600, -6.628344, 869.528300)
(365.426300, -5.455585, 871.094700)
(365.656800, -5.100153, 871.212800)
(365.465200, -4.931385, 871.035800)
(365.646700, -4.911344, 871.156500)
(372.680800, -3.631847, 876.557700)
(372.680800, -3.631843, 876.557700)
(400.941900, -5.332066, 899.167400)
(403.768100, -5.102400, 901.262500)
(403.768100, -5.102386, 901.262500)
(403.853200, -3.349944, 900.887800)
(404.397000, -1.084522, 900.687100)
(405.630100, -0.135928, 900.945100)
(405.630100, -0.135946, 900.945100)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(423.869300, 1.664897, 904.658800)
(424.082800, 2.145766, 904.740100)
(432.639100, 2.386250, 906.087400)
(432.391000, 6.410598, 905.464700)
(445.914500, 5.865750, 906.749800)
(445.881100, 5.865751, 906.772500)
(446.846300, 8.010834, 901.942300)
(446.828400, 8.010836, 901.988200)
(446.086700, 7.697922, 900.060700)
(443.227600, 7.117610, 899.347000)
(446.744800, 7.355891, 899.620600)
(448.585300, 7.181472, 899.535300)
(448.579400, 7.181472, 899.590100)
(452.802900, 6.632516, 899.951200)
(451.765600, 6.163505, 899.466100)
(450.492500, 6.115380, 899.244800)
(452.452300, 6.045949, 899.357600)
(453.051700, 5.623400, 899.250800)
(452.264200, 4.985775, 898.972500)
(451.080600, 5.000511, 898.800200)
(452.278300, 4.814898, 898.898300)
(0.000000, 0.000000, 0.000000)
(449.576200, 3.783403, 898.391700)
(449.575400, 3.783403, 898.428400)
(433.027600, -2.725095, 896.653900)
(433.308100, -1.992825, 896.737200)
(433.307500, -1.992858, 896.792300)
(433.112100, -1.348061, 896.839400)
(432.970200, -1.150314, 896.928800)
(433.006700, -1.159994, 897.027700)
(433.045700, -1.160004, 897.092300)
(430.425400, -1.843870, 896.903400)
(424.950600, -2.035500, 896.257000)
(424.949200, -1.816721, 896.327100)
(424.992300, -1.816736, 896.392300)
(425.472000, -1.145331, 896.502900)
(427.343400, -1.050015, 896.858300)
(446.189200, -0.556581, 899.190100)
(446.233200, -0.556590, 899.254500)
(457.614100, 0.330552, 900.434500)
(457.714200, 0.489682, 900.320600)
(458.396300, 0.489963, 900.274900)
(458.441900, 0.489946, 900.338400)
(461.020800, 0.201227, 900.424100)
(486.547500, 2.145236, 901.838600)
(486.107400, 3.328153, 901.694000)
(488.732800, 3.498998, 901.274200)
(491.302700, 4.328234, 900.530500)
(492.091300, 4.825761, 899.678700)
(495.250100, 5.371328, 899.683700)
(500.900800, 6.208241, 898.260000)
(0.000000, 0.000000, 0.000000)
(524.162800, 12.020330, 893.203500)
(522.803200, 11.479490, 893.442900)
(527.729100, 13.133360, 891.182500)
(527.727400, 13.133360, 891.241300)
(529.009800, 38.928860, 883.941700)
(529.001000, 38.928620, 883.994800)
(527.780900, 44.510950, 882.128200)
(526.784400, 45.998550, 881.214400)
(527.909100, 52.139960, 878.531500)
(527.899000, 52.139780, 878.580000)
(530.355500, 60.922920, 874.669300)
(532.114600, 63.950730, 872.421500)
(533.813300, 62.730120, 871.322100)
(533.794000, 62.730050, 871.368500)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(539.634100, 62.971250, 867.099100)
(553.227100, 64.602510, 860.784100)
(557.007200, 64.680820, 859.390600)
(558.637800, 64.526280, 858.119900)
(558.665600, 64.805950, 857.603500)
(559.101300, 65.905300, 856.509500)
(558.815600, 66.605790, 856.397700)
(559.723800, 66.713340, 855.575300)
(560.394700, 67.065190, 854.764000)
(561.002200, 67.353590, 854.081000)
(560.964700, 67.014980, 854.251000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(550.786200, 51.348890, 865.243500)
(527.365400, 26.277350, 883.666100)
(525.567000, 25.900830, 884.670200)
(503.640300, 12.009780, 897.856100)
(480.139800, 6.513922, 908.432100)
(480.123900, 6.513888, 908.479400)
(479.945700, 6.223307, 908.201400)
(479.143000, 6.287656, 908.004200)
(479.187800, 6.655352, 907.892800)
(476.299500, 6.333200, 908.334100)
(467.987300, 8.738917, 909.517900)
(467.411600, 9.085171, 909.005900)
(467.392400, 9.085189, 909.052000)
(465.956800, 8.381855, 908.997600)
(464.895100, 8.106944, 908.910800)
(465.746200, 7.972645, 908.101400)
(465.731600, 7.972672, 908.149400)
(465.948700, 8.929250, 907.519900)
(465.933500, 8.929257, 907.567700)
(463.216900, 8.371127, 908.139200)
(459.837800, 7.688879, 909.030500)
(461.240900, 7.468571, 908.710200)
(461.261000, 7.468584, 908.759600)
(462.439100, 7.824579, 908.621800)
(463.325700, 7.954102, 908.562800)
(479.363600, 12.432860, 903.600600)
(479.434700, 12.432860, 903.655900)
(489.621700, 15.849130, 900.321200)
(489.766800, 16.599480, 900.217500)
(489.486100, 16.827260, 900.264200)
(490.109300, 17.218850, 900.186600)
(497.584100, 20.831890, 897.336100)
(513.047000, 29.118450, 890.815700)
(512.313900, 29.912410, 890.786800)
(512.646500, 30.063020, 890.689500)
(511.986100, 30.476810, 890.816500)
(511.347200, 30.781070, 890.986900)
(510.939500, 30.769340, 891.100800)
(510.652800, 30.726670, 891.215600)
(510.249500, 30.507020, 891.400000)
(509.709700, 30.248750, 891.639600)
(509.511200, 30.331270, 891.682400)
(509.073500, 30.365840, 891.875200)
(496.465400, 28.078750, 895.751100)
(490.588100, 27.666800, 897.330100)
(490.585600, 27.666780, 897.397500)
(489.909700, 28.392710, 897.429000)
(490.254900, 29.086230, 897.223700)
(489.828200, 28.902790, 897.424300)
(489.822000, 28.902800, 897.502900)
(488.227600, 30.102890, 897.531300)
(487.265200, 32.084550, 897.124900)
(488.021700, 33.048770, 896.742300)
(487.045000, 32.849490, 897.097700)
(486.643500, 33.483510, 897.051300)
(487.351600, 34.521590, 896.714200)
(487.898200, 34.911820, 896.560800)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(471.443600, 27.044150, 901.620300)
(450.618400, 14.824430, 908.131100)
(447.697100, 14.467590, 908.155000)
(433.768400, 6.857943, 911.435200)
(0.000000, 0.000000, 0.000000)
(434.567100, 6.273636, 911.112200)
(426.620100, 9.571303, 910.875300)
(426.612400, 9.571301, 910.958400)
(424.301400, 10.999530, 910.869500)
(424.293800, 10.999530, 910.952600)
(422.786900, 11.741260, 910.778400)
(420.407000, 12.591950, 910.377900)
(416.410800, 12.641780, 909.511000)
(416.399700, 12.641780, 909.593600)
(410.575400, 11.455910, 908.058200)
(403.008700, 11.007530, 905.554100)
(402.996300, 11.007530, 905.608500)
(0.000000, 0.000000, 0.000000)
(379.511600, 9.676276, 897.969100)
(375.762700, 8.835334, 894.578900)
(375.731100, 8.835424, 894.656900)
(377.531600, 9.234157, 892.995200)
(369.791200, 7.767495, 889.374900)
(359.314400, 4.838927, 884.681200)
(359.273000, 4.839003, 884.754800)
(355.994500, 4.964619, 881.514500)
(357.941000, 6.645692, 880.350000)
(356.933500, 7.258180, 878.627800)
(356.884200, 7.258166, 878.696500)
(354.677600, 7.649137, 876.882600)
(345.177600, 10.199200, 871.093300)
(345.835400, 10.071490, 871.238600)
(345.783400, 10.071510, 871.305300)
(346.330000, 10.865660, 871.325400)
(347.483700, 13.985330, 871.083700)
(353.254100, 24.339730, 871.640100)
(353.201400, 24.339710, 871.706100)
(354.083500, 26.545350, 871.714200)
(354.565300, 26.967990, 872.025900)
(354.419600, 27.004130, 872.001500)
(0.000000, 0.000000, 0.000000)
(355.151500, 27.752840, 872.647200)
(370.060700, 41.497120, 877.112500)
(369.743300, 41.589550, 876.985700)
(370.890200, 41.419760, 877.902500)
(372.175300, 41.124670, 878.956700)
(372.613200, 41.212790, 879.535400)
(372.478400, 41.089540, 879.569500)
(374.702200, 40.461360, 881.219500)
(384.698600, 28.812450, 888.703600)
(396.602300, 9.715327, 898.318100)
(396.642700, 9.715327, 898.423300)
(395.806500, 9.642385, 898.135200)
