(608.846800, -3.629405, 779.035400)
(608.846800, -3.624766, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.846800, -3.624729, 779.035400)
(608.767900, -2.190905, 779.481900)
(608.767900, -2.190908, 779.481900)
(608.767900, -2.190908, 779.481900)
(608.767900, -2.190908, 779.481900)
(608.879800, -7.705433, 779.127700)
(608.879800, -7.705436, 779.127700)
(608.550600, -10.361900, 780.352400)
(608.685100, -10.893400, 779.886300)
(608.698800, -10.631580, 779.914000)
(608.696200, -10.533420, 779.950100)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(609.039100, -10.300340, 778.726100)
(615.905700, 3.604340, 754.319300)
(616.260400, 4.934692, 752.996200)
(616.309300, 5.387113, 752.815900)
(616.331200, 5.358831, 752.614400)
(616.346300, 5.506447, 752.572400)
(616.326400, 5.809956, 752.661100)
(616.326000, 5.984603, 752.659400)
(0.000000, 0.000000, 0.000000)
(616.276000, 6.081360, 753.030600)
(616.276000, 6.081359, 753.030600)
(609.858800, 7.721872, 775.526700)
(609.628400, 7.563549, 776.351000)
(609.585600, 7.825917, 776.512700)
(609.585600, 7.825926, 776.512700)
(609.507700, 8.083308, 776.810100)
(609.445900, 8.294106, 777.040800)
(609.442100, 8.670012, 777.034400)
(609.442100, 8.670005, 777.034400)
(609.561700, 9.200656, 776.568900)
(610.134900, 10.241960, 774.531800)
(613.045800, 15.621180, 764.286100)
(613.045800, 15.621180, 764.286100)
(614.260700, 18.700360, 759.957200)
(614.370500, 19.690160, 759.478500)
(614.425300, 20.135820, 759.196700)
(614.425300, 20.135820, 759.196700)
(614.445400, 20.373870, 759.094800)
(617.753700, 17.570370, 747.406400)
(623.509400, 11.463750, 726.950500)
(623.509400, 11.463750, 726.950500)
(625.731900, 8.985470, 718.919400)
(625.977100, 9.787370, 717.862700)
(626.033400, 10.041630, 717.656100)
(626.005600, 9.885844, 717.324800)
(625.922700, 10.377330, 716.332800)
(625.760300, 11.221790, 715.445200)
(625.722800, 11.467520, 715.579700)
(625.546000, 11.532880, 714.152300)
(625.125400, 12.231360, 712.351400)
(623.207300, 15.130880, 716.110700)
(622.740800, 15.425860, 718.164000)
(622.432700, 15.659630, 715.569200)
(621.780600, 16.488930, 714.334700)
(621.030800, 16.983230, 713.745300)
