(325.907500, -25.331420, 829.824200)
(325.916700, -25.326370, 829.817900)
(325.926000, -25.326330, 829.811700)
(325.935200, -25.326330, 829.805500)
(325.944500, -25.326330, 829.799300)
(325.953700, -25.326330, 829.793000)
(325.963000, -25.326330, 829.786800)
(325.972200, -25.326330, 829.780600)
(325.981500, -25.326330, 829.774400)
(325.990700, -25.326330, 829.768100)
(331.091500, -3.341610, 837.332900)
(331.091500, -3.341645, 837.332900)
(331.091500, -3.341648, 837.332900)
(331.091500, -3.341646, 837.332900)
(331.091500, -3.341649, 837.332900)
(331.091500, -3.341650, 837.332900)
(331.091500, -3.341650, 837.332900)
(331.091500, -3.341650, 837.332900)
(331.091500, -3.341650, 837.332900)
(331.091500, -3.341650, 837.332900)
(333.346000, -1.065194, 839.718100)
(333.346000, -1.065192, 839.718100)
(334.262300, -1.323277, 840.767900)
(334.589900, -1.596922, 841.096900)
(334.444100, -1.565936, 840.923800)
(335.213100, -1.704062, 841.791200)
(335.169400, -1.654205, 841.704400)
(335.206100, -1.792261, 841.731400)
(334.252400, -1.401724, 840.633400)
(334.694200, -1.147410, 841.146200)
(334.808000, -0.978187, 841.286400)
(334.189200, -2.916042, 840.670000)
(332.187700, -9.974112, 838.691800)
(332.197200, -9.826401, 838.719800)
(331.888600, -9.769620, 838.341500)
(331.052000, -10.013980, 837.320000)
(331.052000, -10.013960, 837.320000)
(330.142800, -10.288230, 836.122000)
(328.672900, -10.823250, 834.158100)
(329.213600, -10.498170, 834.807400)
(326.210600, -11.074660, 830.806800)
(318.262600, -11.536720, 819.376000)
(318.262600, -11.536720, 819.376000)
(318.262600, -11.536720, 819.376000)
(318.262600, -11.536720, 819.376000)
(296.004200, -9.565638, 787.295700)
(288.330000, -9.378319, 749.519500)
(0.000000, 0.000000, 0.000000)
(288.330000, -9.378322, 749.519500)
(288.330000, -9.378322, 749.519400)
(288.330000, -9.378322, 749.519400)
(288.330000, -9.378322, 749.519400)
(288.330000, -9.378322, 749.519400)
(293.144000, -9.132232, 731.765300)
(293.144000, -9.132252, 731.765300)
(293.144000, -9.132252, 731.765300)
(293.144000, -9.132252, 731.765300)
(293.144000, -9.132252, 731.765300)
(294.427400, -5.317705, 739.189900)
(294.430800, -4.529860, 738.171100)
(294.452400, -3.235714, 738.409600)
(294.458500, -3.890457, 737.242700)
(294.469100, -3.615590, 735.695000)
(294.519200, -3.151638, 734.452500)
(294.652300, -2.597783, 736.427500)
(294.649500, -2.516600, 734.829700)
(294.710600, -2.145377, 734.334000)
(294.757800, -1.485005, 733.541600)
(294.757800, -1.485057, 733.541600)
(294.711300, -4.746127, 729.069100)
(294.729800, -8.654163, 723.236000)
(294.883100, -9.068214, 722.437500)
(294.883100, -9.068154, 722.437500)
(295.032500, -9.803431, 723.009500)
(295.131200, -9.436585, 722.718300)
(295.177900, -8.498542, 722.144600)
(295.177900, -8.498569, 722.144600)
(294.956100, -9.858171, 726.901600)
(294.869000, -10.176260, 727.943400)
(294.862500, -10.305130, 727.919300)
(294.862500, -10.305070, 727.919300)
(294.858300, -10.611060, 728.530600)
(294.784700, -9.749786, 729.127900)
(294.817100, -6.212133, 730.327100)
(294.752000, -5.186292, 730.845400)
(294.846900, 1.945796, 733.766400)
(294.855500, 2.178566, 733.789400)
(294.872700, 2.348318, 733.399300)
(294.870900, 2.235173, 733.600900)
(294.881900, 1.751760, 733.147900)
(294.889100, 1.510570, 732.853900)
(294.895300, 1.638996, 732.770200)
(294.908400, 2.029957, 732.082800)
(294.940200, 2.939912, 731.278300)
(294.928700, 3.261616, 731.032300)
(294.735800, 3.163926, 735.124200)
(294.742700, 3.368576, 734.146400)
(294.642100, 2.952193, 735.162900)
(294.556300, 2.864216, 736.624600)
(294.556100, 3.078916, 736.379800)
(294.541300, 3.026394, 736.726900)
(294.526900, 2.469748, 737.229400)
(294.534300, 1.816268, 737.272700)
(294.534300, 1.816299, 737.272700)
(294.846700, -1.502342, 729.429300)
(294.969700, -2.731509, 725.978700)
(295.039900, -2.234806, 724.978000)
(295.035400, -2.070346, 724.981900)
(295.041500, -1.789078, 724.821900)
(295.054800, -1.235294, 724.514000)
(295.054800, -1.235333, 724.514000)
(295.072900, -2.028208, 724.130700)
(295.113000, -3.015777, 723.889500)
(295.134800, -3.832809, 724.115500)
(295.134800, -3.832773, 724.115500)
(296.067400, -0.527737, 711.352200)
(297.085100, 1.978731, 697.998800)
(298.254000, 5.477780, 682.791900)
(299.309100, 7.275599, 671.006900)
(299.505000, 7.820802, 670.587900)
(299.505000, 7.820800, 670.587900)
(299.548300, 8.410926, 670.882400)
(299.467600, 8.843097, 671.224200)
(299.406000, 9.263783, 671.387100)
(299.406000, 9.263761, 671.387100)
(299.272900, 9.530071, 671.661600)
(297.611000, 2.822413, 690.205500)
(295.344700, -5.372176, 719.698200)
(295.289400, -5.356388, 720.262800)
(295.315600, -5.099580, 720.060300)
(295.550700, -4.317203, 717.597500)
(295.574700, -3.976549, 717.435200)
(296.265900, -3.518225, 712.001600)
(297.807600, -2.997341, 703.221700)
(300.802100, -3.268486, 690.566000)
(300.802100, -3.268482, 690.565900)
(310.251200, -2.654847, 660.766800)
