(0.595449, 0.384064)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.539621, 0.457255)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.453054, 0.332871)
(0.497344, 0.386955)
(0.509299, 0.376197)
(0.509283, 0.375895)
(0.509283, 0.375895)
(0.507346, 0.378101)
(0.506548, 0.378802)
(0.506548, 0.378802)
(0.506920, 0.379187)
(0.507441, 0.380224)
(0.508500, 0.381105)
(0.508500, 0.381105)
(0.507815, 0.382172)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.507276, 0.383284)
(0.522702, 0.374030)
(0.523524, 0.382075)
(0.553081, 0.385957)
(0.553081, 0.385957)
(0.555119, 0.386631)
(0.556191, 0.387900)
(0.558349, 0.393412)
(0.558349, 0.393412)
(0.559227, 0.395285)
(0.560551, 0.395044)
(0.518265, 0.363565)
(0.518265, 0.363565)
(0.485577, 0.347526)
(0.482786, 0.347852)
(0.479662, 0.348665)
(0.479662, 0.348665)
(0.478345, 0.348098)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.461088, 0.343566)
(0.328051, 0.377353)
(0.000000, 0.000000)
(0.301174, 0.344166)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.272804, 0.370060)
(0.273837, 0.385059)
(0.311339, 0.374097)
(0.311339, 0.374097)
(0.329895, 0.370677)
(0.447534, 0.380245)
(0.487754, 0.382762)
(0.487754, 0.382762)
(0.488265, 0.381698)
(0.486442, 0.379829)
(0.473635, 0.374288)
(0.473635, 0.374288)
(0.464695, 0.376786)
(0.448299, 0.380980)
(0.418536, 0.380901)
(0.418536, 0.380901)
(0.406848, 0.379559)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.385707, 0.368722)
(0.462809, 0.350144)
(0.504280, 0.344872)
(0.506675, 0.343938)
(0.506675, 0.343938)
(0.506839, 0.344844)
(0.505809, 0.344595)
(0.499217, 0.344388)
(0.499217, 0.344388)
(0.494684, 0.346046)
(0.489511, 0.348975)
(0.559383, 0.404100)
(0.559383, 0.404100)
(0.593829, 0.388115)
(0.597478, 0.387176)
(0.597478, 0.387176)
(0.603118, 0.387929)
(0.608720, 0.386945)
(0.613273, 0.386521)
(0.613273, 0.386521)
(0.533190, 0.360286)
(0.500338, 0.350552)
(0.497967, 0.353635)
(0.497967, 0.353635)
(0.497537, 0.353832)
(0.503176, 0.352261)
(0.503176, 0.352261)
(0.507170, 0.351827)
(0.512921, 0.351326)
(0.515161, 0.353496)
(0.515161, 0.353496)
(0.515487, 0.356701)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.549279, 0.268795)
(0.549279, 0.268795)
(0.551779, 0.310244)
(0.550926, 0.327828)
(0.553998, 0.331984)
(0.553998, 0.331984)
(0.553709, 0.332948)
(0.553328, 0.332478)
(0.554131, 0.326084)
(0.554131, 0.326084)
(0.554277, 0.325779)
(0.552682, 0.324273)
(0.552682, 0.324273)
(0.555619, 0.324740)
(0.557022, 0.326540)
(0.558465, 0.325003)
(0.560111, 0.325518)
(0.560111, 0.325518)
(0.561324, 0.322535)
(0.561888, 0.321195)
(0.561888, 0.321195)
(0.560823, 0.321026)
(0.561771, 0.319537)
(0.530599, 0.346063)
(0.530599, 0.346063)
(0.482813, 0.384324)
(0.479658, 0.379049)
(0.481765, 0.379607)
(0.481765, 0.379607)
(0.483490, 0.381579)
(0.482494, 0.385342)
(0.482850, 0.387101)
(0.482850, 0.387101)
(0.481883, 0.388224)
(0.476347, 0.389134)
(0.475316, 0.390396)
(0.475316, 0.390396)
(0.487483, 0.397650)
(0.545247, 0.408630)
(0.542781, 0.408538)
(0.542781, 0.408538)
(0.540455, 0.408605)
(0.536122, 0.409930)
(0.536122, 0.409930)
(0.517944, 0.393364)
(0.466599, 0.362824)
(0.455053, 0.349348)
(0.455053, 0.349348)
(0.456090, 0.349515)
(0.456601, 0.348695)
(0.456601, 0.348695)
(0.456936, 0.347804)
