(0.419481, 0.430782)
(0.431493, 0.423203)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.448720, 0.412007)
(0.499210, 0.438647)
(0.499210, 0.438647)
(0.494760, 0.430563)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.300825, 0.430174)
(0.237676, 0.438314)
(0.240806, 0.431138)
(0.240806, 0.431138)
(0.246469, 0.431434)
(0.353159, 0.468416)
(0.353159, 0.468416)
(0.486187, 0.490537)
(0.585300, 0.445471)
(0.625906, 0.459645)
(0.624837, 0.458608)
(0.000000, 0.000000)
(0.617938, 0.457718)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.607843, 0.456710)
(0.637904, 0.474709)
(0.637904, 0.474709)
(0.631948, 0.475311)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.548023, 0.469076)
(0.461523, 0.463018)
(0.461523, 0.463018)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.468040, 0.458725)
(0.471214, 0.454136)
(0.471214, 0.454136)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.468799, 0.450846)
(0.000000, 0.000000)
(0.587368, 0.398665)
(0.587368, 0.398665)
(0.628198, 0.381971)
(0.628198, 0.381971)
(0.623745, 0.375870)
(0.623745, 0.375870)
(0.622332, 0.372986)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.637594, 0.384929)
(0.000000, 0.000000)
(0.655700, 0.397893)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.481457, 0.324997)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.315413, 0.339354)
(0.000000, 0.000000)
(0.319607, 0.363690)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.351112, 0.361280)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.361979, 0.358411)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.381974, 0.382126)
(0.442661, 0.454296)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.385147, 0.471022)
(0.363055, 0.472341)
(0.367484, 0.469013)
(0.393582, 0.457266)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.360087, 0.431133)
(0.256399, 0.391482)
(0.267019, 0.387129)
(0.302220, 0.376697)
(0.000000, 0.000000)
(0.328471, 0.376120)
(0.338264, 0.376565)
(0.360179, 0.383875)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.272545, 0.430631)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.330738, 0.387864)
(0.366970, 0.367544)
(0.000000, 0.000000)
(0.406505, 0.362660)
(0.000000, 0.000000)
(0.415520, 0.363599)
(0.000000, 0.000000)
(0.315537, 0.433322)
(0.000000, 0.000000)
