(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.102134, 0.144186)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.029905, 0.148596)
(0.160786, 0.086386)
(0.165001, 0.084665)
(0.165001, 0.084665)
(0.171855, 0.082967)
(0.174939, 0.083505)
(0.177354, 0.084030)
(0.177354, 0.084030)
(0.122323, 0.099368)
(0.105997, 0.105602)
(0.106152, 0.106561)
(0.106152, 0.106561)
(0.108904, 0.105342)
(0.108904, 0.105342)
(0.112729, 0.102479)
(0.112729, 0.102479)
(0.117464, 0.099375)
(0.125372, 0.095863)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.082601, 0.110966)
(0.060683, 0.116323)
(0.060683, 0.116323)
(0.026561, 0.146118)
(0.031006, 0.146145)
(0.034166, 0.145991)
(0.034166, 0.145991)
(0.033534, 0.147283)
(0.034945, 0.145769)
(0.038565, 0.142795)
(0.038565, 0.142795)
(0.069607, 0.136183)
(0.086599, 0.132985)
(0.086796, 0.130198)
(0.086796, 0.130198)
(0.081944, 0.123705)
(0.078570, 0.119915)
(0.075224, 0.116242)
(0.075224, 0.116242)
(0.067944, 0.110515)
(0.065614, 0.109722)
(0.075324, 0.113276)
(0.075324, 0.113276)
(0.108358, 0.122996)
(0.113963, 0.120959)
(0.113963, 0.120959)
(0.117122, 0.120423)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.106399, 0.119587)
(0.013148, 0.133590)
(0.007199, 0.133988)
(0.007199, 0.133988)
(0.010942, 0.132322)
(0.016072, 0.130380)
(0.027643, 0.127331)
(0.027643, 0.127331)
(0.032448, 0.127542)
(0.032448, 0.127542)
(0.033693, 0.127346)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.221160, 0.049969)
(0.221160, 0.049969)
(0.268028, 0.035820)
(0.309674, 0.022527)
(0.309674, 0.022527)
(0.283136, 0.029695)
(0.237413, 0.043268)
(0.237413, 0.043268)
(0.221648, 0.049331)
(0.226598, 0.050244)
(0.285552, 0.035090)
(0.285552, 0.035090)
(0.266503, 0.042222)
(0.266503, 0.042222)
(0.255257, 0.044724)
(0.244454, 0.047461)
(0.224901, 0.053498)
(0.224901, 0.053498)
(0.214919, 0.055510)
(0.196520, 0.056272)
(0.188560, 0.055763)
(0.188560, 0.055763)
(0.259616, 0.030332)
(0.252799, 0.025315)
(0.248601, 0.022937)
(0.248601, 0.022937)
(0.230759, 0.018979)
(0.230759, 0.018979)
(0.219391, 0.022079)
(0.219391, 0.022079)
(0.217324, 0.024033)
(0.217447, 0.025590)
(0.237128, 0.019753)
(0.257968, 0.013548)
(0.258587, 0.013952)
(0.259947, 0.014240)
(0.263651, 0.013466)
(0.267291, 0.011429)
(0.267291, 0.011429)
(0.271372, 0.008477)
(0.000000, 0.000000)
(0.201271, 0.034012)
(0.201271, 0.034012)
(0.145735, 0.061781)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.026502, 0.133206)
(0.027470, 0.124411)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.060725, 0.109814)
(0.103382, 0.095366)
(0.096711, 0.096117)
(0.000000, 0.000000)
(0.096711, 0.096117)
(0.081416, 0.097129)
(0.086737, 0.095114)
(0.086737, 0.095114)
(0.092240, 0.092963)
(0.100090, 0.089622)
(0.104082, 0.087884)
(0.104082, 0.087884)
(0.107340, 0.085675)
(0.089083, 0.087747)
(0.089083, 0.087747)
(0.087797, 0.087286)
(0.090124, 0.085487)
(0.095069, 0.082188)
(0.095069, 0.082188)
(0.097431, 0.080238)
(0.102947, 0.076009)
(0.190029, 0.043127)
(0.190029, 0.043127)
(0.188900, 0.042562)
(0.185592, 0.043114)
(0.175964, 0.045587)
(0.175964, 0.045587)
(0.170382, 0.047108)
(0.164456, 0.048796)
(0.150185, 0.053307)
(0.150185, 0.053307)
(0.146047, 0.054725)
(0.138216, 0.058208)
(0.134750, 0.060048)
(0.134750, 0.060048)
(0.126315, 0.064252)
(0.124788, 0.065142)
(0.123224, 0.065822)
(0.123224, 0.065822)
(0.102336, 0.073005)
(0.085259, 0.079775)
(0.085259, 0.079775)
(0.085852, 0.080292)
(0.089029, 0.080130)
(0.091048, 0.079886)
(0.091048, 0.079886)
(0.092629, 0.079873)
(0.095340, 0.079475)
(0.095340, 0.079475)
(0.096016, 0.079702)
(0.096436, 0.079771)
(0.098139, 0.078956)
(0.098139, 0.078956)
(0.098289, 0.078831)
(0.098558, 0.079045)
(0.098132, 0.079280)
(0.098132, 0.079280)
(0.097841, 0.079591)
(0.097450, 0.079767)
(0.096588, 0.080565)
(0.096588, 0.080565)
(0.095896, 0.081049)
(0.091909, 0.080820)
(0.079464, 0.081289)
(0.079464, 0.081289)
(0.079046, 0.081749)
(0.079083, 0.081923)
(0.079336, 0.082340)
(0.079336, 0.082340)
(0.079990, 0.082479)
(0.079990, 0.082479)
(0.080048, 0.082694)
(0.080250, 0.083046)
(0.084831, 0.080905)
(0.084831, 0.080905)
(0.235688, 0.035190)
(0.228693, 0.038445)
(0.220425, 0.044876)
(0.220425, 0.044876)
(0.187699, 0.064367)
(0.177584, 0.067477)
(0.177584, 0.067477)
(0.162757, 0.072192)
(0.137241, 0.076313)
(0.128882, 0.077006)
(0.128882, 0.077006)
(0.127208, 0.077312)
(0.126105, 0.076091)
(0.125145, 0.075636)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.125145, 0.075636)
(0.216202, 0.028335)
(0.236749, 0.019809)
(0.234389, 0.020802)
(0.234389, 0.020802)
(0.231875, 0.022098)
(0.228680, 0.025373)
(0.228680, 0.025373)
(0.228628, 0.024920)
(0.228045, 0.024899)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.226204, 0.027521)
