(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.275552, 0.358161)
(0.000000, 0.000000)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.264025, 0.360398)
(0.228486, 0.335185)
(0.228278, 0.334963)
(0.246283, 0.351676)
(0.246283, 0.351676)
(0.254843, 0.360693)
(0.254824, 0.360881)
(0.254909, 0.359999)
(0.254909, 0.359999)
(0.255036, 0.360206)
(0.255087, 0.360392)
(0.255218, 0.360438)
(0.255218, 0.360438)
(0.255241, 0.359523)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.246680, 0.354741)
(0.189610, 0.357591)
(0.078869, 0.351989)
(0.078869, 0.351989)
(0.069637, 0.357194)
(0.069911, 0.359128)
(0.069249, 0.359975)
(0.069249, 0.359975)
(0.069249, 0.359975)
(0.073135, 0.362706)
(0.073135, 0.362706)
(0.000000, 0.000000)
(0.074818, 0.362031)
(0.223694, 0.371415)
(0.223694, 0.371415)
(0.226556, 0.373056)
(0.225988, 0.373098)
(0.227726, 0.373392)
(0.227726, 0.373392)
(0.229285, 0.373279)
(0.229899, 0.372644)
(0.231808, 0.372242)
(0.231808, 0.372242)
(0.233824, 0.371700)
(0.236130, 0.370536)
(0.238838, 0.370106)
(0.238838, 0.370106)
(0.240468, 0.370163)
(0.242508, 0.370560)
(0.244991, 0.373155)
(0.244991, 0.373155)
(0.246690, 0.374359)
(0.247804, 0.374743)
(0.250090, 0.375052)
(0.250090, 0.375052)
(0.251077, 0.375404)
(0.251643, 0.375379)
(0.251643, 0.375379)
(0.253054, 0.375109)
(0.253825, 0.374589)
(0.254409, 0.374406)
(0.254409, 0.374406)
(0.000000, 0.000000)
(0.201201, 0.368452)
(0.082868, 0.343455)
(0.082868, 0.343455)
(0.062045, 0.338447)
(0.064559, 0.342327)
(0.065643, 0.344115)
(0.065643, 0.344115)
(0.066420, 0.345314)
(0.069134, 0.348035)
(0.069856, 0.348421)
(0.069856, 0.348421)
(0.070626, 0.348599)
(0.073231, 0.348944)
(0.074553, 0.349349)
(0.074553, 0.349349)
(0.078254, 0.350928)
(0.080891, 0.352028)
(0.063725, 0.349709)
(0.063725, 0.349709)
(0.043231, 0.345959)
(0.062102, 0.352356)
(0.062102, 0.352356)
(0.105269, 0.349982)
(0.120297, 0.350902)
(0.120297, 0.350902)
(0.135104, 0.350276)
(0.135104, 0.350276)
(0.000000, 0.000000)
(0.159060, 0.346434)
(0.118416, 0.353267)
(0.118416, 0.353267)
