(0.605042, 0.381139)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.597662, 0.370276)
(0.575067, 0.444594)
(0.349417, 0.440908)
(0.336155, 0.452115)
(0.345923, 0.454983)
(0.345923, 0.454983)
(0.356935, 0.455542)
(0.367759, 0.453431)
(0.383969, 0.453115)
(0.383969, 0.453115)
(0.321819, 0.476560)
(0.420591, 0.492226)
(0.495134, 0.475686)
(0.525067, 0.457484)
(0.543091, 0.455877)
(0.570704, 0.436287)
(0.564398, 0.428951)
(0.553683, 0.428693)
(0.544760, 0.428888)
(0.538517, 0.429644)
(0.535301, 0.428912)
(0.532223, 0.424081)
(0.531590, 0.423394)
(0.532240, 0.423946)
(0.534159, 0.424172)
(0.537278, 0.425489)
(0.539589, 0.427464)
(0.542693, 0.429645)
(0.542693, 0.429645)
(0.542351, 0.481923)
(0.544835, 0.482853)
(0.545489, 0.485667)
(0.545280, 0.487624)
(0.544064, 0.489613)
(0.544064, 0.489613)
(0.541499, 0.492727)
(0.541499, 0.492727)
(0.540068, 0.493757)
(0.540068, 0.493757)
(0.539798, 0.494095)
(0.540004, 0.493647)
(0.539601, 0.493515)
(0.539054, 0.494420)
(0.538978, 0.494265)
(0.538978, 0.494265)
(0.538562, 0.494561)
(0.538181, 0.492987)
(0.539505, 0.488417)
(0.539505, 0.488417)
(0.539603, 0.487246)
(0.540048, 0.485958)
(0.540031, 0.485107)
(0.539572, 0.485272)
(0.540009, 0.488469)
(0.540133, 0.489168)
(0.540350, 0.489374)
(0.541024, 0.488982)
(0.619707, 0.481196)
(0.654181, 0.475994)
(0.650405, 0.474902)
(0.642399, 0.473328)
(0.634160, 0.470803)
(0.625969, 0.468239)
(0.619061, 0.467745)
(0.613008, 0.467072)
(0.605939, 0.465706)
(0.599548, 0.466630)
(0.593207, 0.467719)
(0.587903, 0.469111)
(0.583049, 0.469886)
(0.578217, 0.469566)
(0.573458, 0.469694)
(0.568267, 0.470339)
(0.562239, 0.469437)
(0.555429, 0.467662)
(0.555429, 0.467662)
(0.540610, 0.466510)
(0.540610, 0.466510)
(0.525205, 0.461585)
(0.506630, 0.458765)
(0.506630, 0.458765)
(0.505243, 0.460055)
(0.504519, 0.461619)
(0.503749, 0.444931)
(0.503749, 0.444931)
(0.503749, 0.444931)
(0.411342, 0.477107)
(0.406117, 0.481040)
(0.406784, 0.482525)
(0.408962, 0.488549)
(0.410669, 0.495021)
(0.411654, 0.499833)
(0.411993, 0.504210)
(0.411370, 0.506387)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.446284, 0.509906)
(0.000000, 0.000000)
(0.459185, 0.510706)
(0.479416, 0.511067)
(0.479416, 0.511067)
(0.493619, 0.512989)
(0.487996, 0.514412)
(0.487996, 0.514412)
(0.000000, 0.000000)
(0.490597, 0.517391)
(0.584672, 0.523113)
(0.584672, 0.523113)
(0.604755, 0.527895)
(0.588199, 0.526979)
(0.580460, 0.527841)
(0.580460, 0.527841)
(0.626199, 0.537331)
(0.726274, 0.547359)
(0.726274, 0.547359)
(0.731460, 0.543402)
(0.721151, 0.542648)
(0.698673, 0.542998)
(0.698673, 0.542998)
(0.683146, 0.539568)
(0.691898, 0.534631)
(0.809457, 0.487186)
(0.809457, 0.487186)
(0.804418, 0.485357)
(0.781563, 0.486875)
(0.750512, 0.495013)
(0.750512, 0.495013)
(0.733792, 0.498705)
(0.718364, 0.499448)
(0.780294, 0.493645)
(0.780294, 0.493645)
(0.788479, 0.488963)
(0.781173, 0.489195)
(0.752900, 0.491691)
(0.752900, 0.491691)
(0.736444, 0.493626)
(0.721416, 0.493801)
(0.687980, 0.498230)
(0.687980, 0.498230)
(0.658633, 0.502397)
(0.674291, 0.508079)
(0.784677, 0.514411)
(0.784677, 0.514411)
(0.782705, 0.513947)
(0.782705, 0.513947)
(0.771599, 0.515005)
(0.745324, 0.515340)
(0.730313, 0.517254)
(0.730313, 0.517254)
(0.716116, 0.517984)
(0.703767, 0.517213)
(0.670417, 0.512791)
(0.670417, 0.512791)
(0.650388, 0.510838)
(0.636496, 0.507848)
(0.691531, 0.521345)
(0.691531, 0.521345)
(0.680763, 0.521562)
(0.665734, 0.519961)
(0.637176, 0.514199)
(0.637176, 0.514199)
(0.623075, 0.513574)
(0.608965, 0.513049)
(0.586404, 0.510703)
(0.586404, 0.510703)
(0.579092, 0.507666)
(0.577635, 0.507666)
(0.571816, 0.505777)
(0.571816, 0.505777)
(0.568133, 0.506595)
(0.565669, 0.508838)
(0.563206, 0.512743)
(0.563206, 0.512743)
(0.559320, 0.510287)
(0.556131, 0.507635)
(0.546751, 0.513498)
(0.546751, 0.513498)
(0.534379, 0.525042)
(0.531759, 0.528267)
(0.531759, 0.528267)
(0.530930, 0.530089)
(0.508224, 0.556342)
(0.449315, 0.581439)
(0.449315, 0.581439)
(0.441044, 0.585475)
(0.442797, 0.583347)
(0.445033, 0.580078)
(0.445033, 0.580078)
(0.446996, 0.577537)
(0.452955, 0.573740)
(0.434625, 0.565799)
(0.434625, 0.565799)
(0.428877, 0.558569)
(0.437235, 0.558322)
(0.441403, 0.562573)
(0.441403, 0.562573)
(0.448580, 0.567705)
(0.482790, 0.504524)
(0.488166, 0.502056)
(0.488166, 0.502056)
(0.492405, 0.503055)
(0.497221, 0.503726)
(0.497221, 0.503726)
(0.499402, 0.502693)
(0.571416, 0.498562)
(0.594520, 0.497966)
(0.593333, 0.497044)
(0.593333, 0.497044)
(0.588822, 0.494650)
(0.576002, 0.493801)
(0.570306, 0.494476)
(0.570306, 0.494476)
(0.562323, 0.495441)
(0.578088, 0.519887)
(0.578088, 0.519887)
(0.575231, 0.520543)
(0.571243, 0.519467)
(0.563554, 0.519628)
(0.563554, 0.519628)
(0.561422, 0.519836)
(0.561626, 0.521326)
(0.578873, 0.548255)
(0.578873, 0.548255)
(0.583908, 0.553337)
(0.584501, 0.553131)
(0.584501, 0.553131)
(0.585625, 0.553579)
(0.000000, 0.000000)
(0.579312, 0.553854)
(0.579312, 0.553854)
(0.493001, 0.563218)
(0.448936, 0.572192)
(0.453055, 0.571929)
(0.453055, 0.571929)
(0.456402, 0.572733)
(0.462979, 0.574696)
(0.466235, 0.569860)
(0.466235, 0.569860)
(0.383057, 0.528180)
(0.260277, 0.471513)
(0.269537, 0.471997)
(0.269537, 0.471997)
(0.282760, 0.469420)
(0.303669, 0.467767)
(0.303669, 0.467767)
(0.272796, 0.472630)
(0.264049, 0.472042)
(0.287029, 0.467651)
(0.287029, 0.467651)
(0.297473, 0.465748)
(0.318431, 0.464418)
(0.456336, 0.480306)
(0.456336, 0.480306)
(0.499119, 0.485261)
(0.492944, 0.483839)
(0.488147, 0.482400)
(0.488147, 0.482400)
(0.477324, 0.476101)
(0.512969, 0.477140)
(0.621762, 0.482068)
(0.621762, 0.482068)
(0.605731, 0.486594)
(0.590387, 0.485871)
(0.590387, 0.485871)
(0.576756, 0.484517)
(0.709688, 0.491134)
(0.762539, 0.492973)
(0.748167, 0.496485)
(0.748167, 0.496485)
(0.712264, 0.500420)
(0.691836, 0.499978)
(0.691836, 0.499978)
(0.670496, 0.497303)
(0.656177, 0.494705)
(0.621530, 0.489268)
(0.621530, 0.489268)
(0.603062, 0.486815)
(0.586817, 0.485021)
(0.549925, 0.486315)
(0.549925, 0.486315)
(0.495855, 0.496624)
(0.429881, 0.501201)
(0.413137, 0.496590)
(0.413137, 0.496590)
(0.403247, 0.499636)
(0.396942, 0.500244)
(0.380402, 0.499578)
(0.380402, 0.499578)
(0.384323, 0.497570)
(0.483091, 0.492291)
(0.590183, 0.493390)
(0.590183, 0.493390)
(0.573367, 0.495815)
(0.557433, 0.495869)
(0.545849, 0.492628)
(0.527930, 0.489663)
(0.545859, 0.495320)
(0.545859, 0.495320)
(0.555540, 0.498020)
(0.538775, 0.498859)
(0.523013, 0.499550)
(0.497421, 0.502002)
(0.509368, 0.507476)
(0.623244, 0.523848)
(0.700010, 0.522316)
(0.711795, 0.522287)
(0.702899, 0.522591)
(0.683090, 0.521607)
(0.662790, 0.519979)
(0.663069, 0.531317)
(0.764136, 0.498122)
(0.776071, 0.493664)
(0.752799, 0.498101)
(0.752799, 0.498101)
(0.727320, 0.502116)
(0.685241, 0.501792)
(0.656266, 0.495691)
(0.633825, 0.493246)
(0.632768, 0.481749)
(0.708919, 0.469513)
(0.727563, 0.467993)
(0.727563, 0.467993)
(0.697768, 0.471403)
(0.669362, 0.471703)
(0.650389, 0.473034)
(0.633225, 0.475224)
(0.619689, 0.475928)
(0.619689, 0.475928)
(0.599310, 0.478092)
(0.587103, 0.477793)
(0.578597, 0.476850)
(0.570509, 0.476739)
(0.563084, 0.476128)
(0.563084, 0.476128)
(0.564893, 0.473468)
(0.564893, 0.473468)
(0.554862, 0.470777)
(0.550622, 0.470708)
(0.546602, 0.469934)
(0.543518, 0.469003)
(0.540603, 0.468784)
(0.540603, 0.468784)
(0.550078, 0.470006)
(0.597565, 0.486396)
(0.602006, 0.494176)
(0.602006, 0.494176)
(0.601957, 0.495915)
(0.601767, 0.496535)
(0.601557, 0.496257)
(0.598751, 0.495270)
(0.594770, 0.495985)
(0.591408, 0.495112)
(0.591408, 0.495112)
(0.588607, 0.493721)
(0.583433, 0.493720)
(0.585818, 0.502950)
(0.585818, 0.502950)
(0.595343, 0.531958)
(0.597107, 0.541373)
(0.592634, 0.539305)
(0.592634, 0.539305)
(0.588419, 0.540945)
(0.588419, 0.540945)
(0.586414, 0.544648)
(0.585658, 0.546784)
(0.583738, 0.544949)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.580907, 0.544070)
(0.494922, 0.545966)
(0.384868, 0.539510)
(0.388797, 0.539809)
(0.388797, 0.539809)
(0.386776, 0.540187)
(0.386776, 0.540187)
(0.359220, 0.560822)
(0.359220, 0.560822)
(0.365836, 0.559973)
(0.369610, 0.560925)
(0.376780, 0.561860)
(0.384865, 0.561095)
(0.391134, 0.560555)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.401996, 0.544057)
(0.396480, 0.528248)
(0.398847, 0.563561)
(0.398847, 0.563561)
(0.450550, 0.567239)
(0.453740, 0.566655)
(0.454990, 0.566749)
(0.454048, 0.567106)
(0.451511, 0.568583)
(0.448648, 0.569619)
(0.446170, 0.569376)
(0.445391, 0.546718)
(0.443732, 0.515663)
(0.443732, 0.515663)
(0.445127, 0.514288)
(0.445127, 0.514288)
(0.443932, 0.517587)
(0.443932, 0.517587)
(0.443461, 0.514000)
(0.450467, 0.483427)
(0.449484, 0.480888)
(0.449484, 0.480888)
(0.449958, 0.481033)
(0.449958, 0.481033)
(0.450574, 0.481022)
(0.450574, 0.481022)
(0.450351, 0.482081)
(0.452598, 0.482701)
(0.467133, 0.483862)
(0.470971, 0.485244)
(0.468310, 0.486424)
(0.464537, 0.487660)
(0.460318, 0.488505)
(0.455743, 0.487096)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.475983, 0.484840)
(0.477049, 0.482597)
(0.488096, 0.488523)
(0.487383, 0.486707)
(0.481486, 0.481556)
(0.481486, 0.481556)
(0.461116, 0.473588)
(0.450735, 0.472882)
(0.442386, 0.472871)
(0.450206, 0.473035)
(0.000000, 0.000000)
(0.488126, 0.481612)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.489410, 0.489511)
(0.489410, 0.489511)
(0.584926, 0.523797)
(0.652899, 0.542608)
(0.644947, 0.541889)
(0.624407, 0.540840)
(0.601657, 0.541210)
(0.596252, 0.551787)
(0.596252, 0.551787)
(0.716991, 0.614947)
(0.716991, 0.614947)
(0.707028, 0.611685)
(0.696986, 0.610237)
(0.645467, 0.594680)
(0.645467, 0.594680)
(0.604742, 0.588981)
(0.604742, 0.588981)
(0.548083, 0.578553)
(0.548083, 0.578553)
(0.525951, 0.577680)
(0.000000, 0.000000)
(0.516553, 0.570561)
(0.597528, 0.546189)
(0.692614, 0.524311)
(0.674362, 0.522072)
(0.662258, 0.521962)
(0.644307, 0.518564)
(0.620176, 0.515331)
(0.599293, 0.511602)
(0.574450, 0.510555)
(0.558984, 0.509667)
(0.630261, 0.510348)
(0.757580, 0.496571)
(0.752002, 0.474036)
(0.712120, 0.469223)
(0.701930, 0.469792)
(0.683387, 0.469503)
(0.659889, 0.468588)
(0.645486, 0.467440)
(0.631139, 0.467193)
(0.618093, 0.467501)
(0.591910, 0.468401)
(0.591910, 0.468401)
(0.564103, 0.472380)
(0.564103, 0.472380)
(0.556957, 0.479961)
(0.556957, 0.479961)
(0.535370, 0.483699)
(0.535370, 0.483699)
(0.551634, 0.499777)
(0.551634, 0.499777)
(0.609809, 0.525802)
(0.606652, 0.526503)
(0.599914, 0.522942)
(0.599914, 0.522942)
(0.596162, 0.518997)
(0.595110, 0.518212)
(0.605264, 0.558766)
(0.605264, 0.558766)
(0.603651, 0.564522)
(0.601314, 0.565533)
(0.598406, 0.565417)
(0.594751, 0.565666)
(0.590547, 0.565450)
(0.586589, 0.566002)
(0.593818, 0.579558)
(0.613614, 0.625013)
(0.612257, 0.630415)
(0.609874, 0.630408)
(0.607503, 0.631957)
(0.604927, 0.633226)
(0.565812, 0.581053)
(0.546407, 0.550352)
(0.545354, 0.546618)
(0.544528, 0.546036)
(0.543519, 0.545563)
(0.543402, 0.545670)
(0.543753, 0.545178)
(0.542831, 0.539242)
(0.535532, 0.510473)
(0.535322, 0.500094)
(0.536480, 0.498343)
(0.538230, 0.497023)
(0.539542, 0.496373)
(0.541473, 0.496385)
(0.542939, 0.496653)
(0.542939, 0.496653)
(0.424102, 0.585917)
(0.361493, 0.639530)
(0.361493, 0.639530)
(0.313029, 0.681044)
(0.301344, 0.691515)
(0.299544, 0.693987)
(0.300203, 0.695570)
(0.304314, 0.693932)
(0.306429, 0.693925)
(0.305721, 0.708747)
(0.309131, 0.715396)
(0.316164, 0.715759)
(0.324574, 0.713725)
(0.334197, 0.711555)
(0.343995, 0.708755)
(0.353730, 0.706401)
(0.372295, 0.670055)
(0.402747, 0.612093)
(0.493012, 0.485775)
(0.511343, 0.472223)
(0.519045, 0.474626)
(0.525936, 0.477054)
(0.531734, 0.478743)
(0.538561, 0.479301)
(0.545250, 0.479488)
(0.553464, 0.480441)
(0.562576, 0.480932)
(0.572001, 0.481623)
(0.581135, 0.481050)
(0.579947, 0.487446)
(0.558170, 0.487181)
(0.439145, 0.486981)
(0.445840, 0.490311)
(0.457977, 0.494742)
(0.470478, 0.497119)
(0.482366, 0.497558)
(0.482366, 0.497558)
(0.507440, 0.498628)
(0.507440, 0.498628)
(0.503479, 0.498596)
(0.503479, 0.498596)
(0.406292, 0.493728)
(0.406292, 0.493728)
(0.437583, 0.494470)
(0.437583, 0.494470)
(0.470566, 0.496092)
(0.470566, 0.496092)
(0.484921, 0.497902)
(0.484921, 0.497902)
(0.397022, 0.462834)
(0.397022, 0.462834)
(0.428863, 0.464332)
(0.445839, 0.463831)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.468651, 0.462689)
(0.412757, 0.473009)
(0.378553, 0.480928)
(0.408859, 0.477275)
(0.426756, 0.475861)
(0.454668, 0.478496)
(0.488923, 0.487696)
(0.466116, 0.477107)
(0.346069, 0.484647)
(0.352454, 0.477942)
(0.383692, 0.470323)
(0.394023, 0.472197)
(0.443297, 0.478967)
(0.457898, 0.480216)
(0.446098, 0.478845)
(0.350150, 0.479143)
(0.354238, 0.480452)
(0.367968, 0.473745)
(0.379850, 0.472340)
(0.398431, 0.474128)
(0.429464, 0.475636)
(0.429464, 0.475636)
(0.435966, 0.479708)
(0.435966, 0.479708)
(0.459458, 0.483011)
(0.459458, 0.483011)
(0.477529, 0.487589)
(0.477529, 0.487589)
(0.483755, 0.488891)
(0.490114, 0.491619)
(0.492641, 0.493053)
(0.495952, 0.493831)
(0.500114, 0.496829)
(0.500114, 0.496829)
(0.498230, 0.497864)
(0.495652, 0.498366)
(0.494990, 0.499485)
(0.494571, 0.500661)
(0.494570, 0.500578)
(0.493488, 0.500218)
(0.493488, 0.500218)
(0.490250, 0.497361)
(0.486684, 0.496964)
(0.485019, 0.497201)
(0.482020, 0.496761)
(0.480788, 0.496649)
(0.480158, 0.496563)
(0.479746, 0.496104)
(0.479480, 0.495639)
(0.478957, 0.496215)
(0.478697, 0.496706)
(0.479277, 0.497025)
(0.479135, 0.497746)
(0.479045, 0.497469)
(0.478565, 0.497073)
(0.478123, 0.497043)
(0.478743, 0.497135)
(0.478791, 0.497101)
(0.483873, 0.495419)
(0.526438, 0.475260)
(0.551683, 0.471761)
(0.553265, 0.469542)
(0.555008, 0.469141)
(0.557001, 0.468865)
(0.558540, 0.468629)
(0.558540, 0.468629)
(0.560904, 0.468733)
(0.564175, 0.467856)
(0.566155, 0.467242)
(0.567668, 0.467722)
(0.569436, 0.467234)
(0.570913, 0.466675)
(0.572935, 0.465923)
(0.575222, 0.466346)
(0.575222, 0.466346)
(0.576618, 0.466645)
(0.541819, 0.478216)
(0.500742, 0.481598)
(0.500742, 0.481598)
(0.503057, 0.481013)
(0.503057, 0.481013)
(0.507554, 0.478049)
(0.507554, 0.478049)
(0.490238, 0.498278)
(0.434828, 0.557057)
(0.429992, 0.564737)
(0.434686, 0.564125)
(0.438654, 0.562867)
(0.440357, 0.562880)
(0.435454, 0.564493)
(0.427827, 0.567486)
(0.424558, 0.569020)
(0.423417, 0.569396)
(0.423395, 0.570949)
(0.422854, 0.572328)
(0.000000, 0.000000)
(0.424402, 0.574112)
(0.566226, 0.574683)
(0.671508, 0.577220)
(0.671508, 0.577220)
(0.678450, 0.579055)
(0.679216, 0.579217)
(0.679670, 0.579732)
(0.679811, 0.581824)
(0.678826, 0.582662)
(0.677706, 0.582782)
(0.673020, 0.583624)
(0.673020, 0.583624)
(0.669876, 0.584003)
(0.644752, 0.564608)
(0.548902, 0.494012)
(0.548902, 0.494012)
(0.546641, 0.493913)
(0.546641, 0.493913)
(0.546485, 0.493010)
(0.000000, 0.000000)
(0.545381, 0.492345)
(0.517847, 0.488998)
(0.486617, 0.492627)
(0.486617, 0.492627)
(0.487444, 0.492347)
(0.488354, 0.492238)
(0.489566, 0.491844)
(0.490601, 0.491957)
(0.491317, 0.492378)
(0.492623, 0.492206)
(0.492995, 0.492337)
(0.493227, 0.492045)
(0.493700, 0.492837)
(0.000000, 0.000000)
(0.497508, 0.480719)
(0.498509, 0.468610)
(0.499700, 0.468308)
(0.512005, 0.447938)
(0.517572, 0.441089)
(0.517572, 0.441089)
(0.523790, 0.441221)
(0.523790, 0.441221)
(0.526492, 0.441172)
(0.526492, 0.441172)
(0.528895, 0.445618)
(0.528895, 0.445618)
