(0.508356, 0.369788)
(0.505585, 0.368367)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.000000, 0.000000)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.505192, 0.367335)
(0.508359, 0.435242)
(0.507616, 0.438167)
(0.507616, 0.438167)
(0.493008, 0.387876)
(0.490768, 0.382915)
(0.489455, 0.384052)
(0.490020, 0.384558)
(0.490020, 0.384558)
(0.491789, 0.383409)
(0.492534, 0.384242)
(0.493798, 0.385996)
(0.493798, 0.385996)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.505314, 0.432133)
(0.000000, 0.000000)
(0.503781, 0.432873)
(0.503713, 0.432641)
(0.503713, 0.432641)
(0.503828, 0.432346)
(0.503941, 0.432003)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.499747, 0.428043)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.500097, 0.429905)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.499578, 0.429749)
(0.510200, 0.429025)
(0.514152, 0.433350)
(0.514152, 0.433350)
(0.518095, 0.433823)
(0.518005, 0.432822)
(0.518399, 0.434130)
(0.518399, 0.434130)
(0.517069, 0.427388)
(0.515823, 0.426133)
(0.516517, 0.426972)
(0.516517, 0.426972)
(0.515575, 0.427918)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.513609, 0.430010)
(0.513609, 0.430010)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.481717, 0.428969)
(0.000000, 0.000000)
